Entrez,605,606,695,696,1442,1444
34,-0.11815999999999999,0.33965,0.12489000000000001,-0.15095,-0.8544700000000001,0.34865999999999997
35,0.16226,-0.10289000000000001,0.17532999999999999,0.33248,-0.55538,0.0046074
36,-0.19618,-0.24092,0.024472,0.0085076,1.7187,-0.37596999999999997
37,-0.1307,-0.4508,-0.19694,0.77018,-1.1287,1.744
38,-0.13452999999999998,0.0090051,-0.0052553,-0.46473000000000003,0.92294,0.08432
39,-0.33831,-0.1175,-0.11565999999999999,0.28017,0.0070866,-0.40656
40,0.02048,0.0042324,0.11490999999999998,-0.07361799999999999,-0.50956,-0.5311100000000001
41,0.55766,0.51623,-0.41263,-0.17886,-0.21095999999999998,0.41903
43,-0.13285,-0.13953,-0.31845,-0.12102,0.5129199999999999,-0.0036948999999999997
47,-1.3233,-1.1789,-1.2331,-0.23115,0.0013089,0.77375
48,-0.14889000000000002,0.78851,-0.48353,-0.28920999999999997,0.7189800000000001,-0.41757
49,-0.058941999999999994,-0.11235,0.00052503,-0.0259,0.034011,0.35324
50,-0.27266,0.08882000000000001,-0.84531,0.95191,1.0165,-0.12267
51,-0.8281799999999999,-0.067966,-0.49166000000000004,-0.7982600000000001,-0.026243,0.064139
52,0.057272,-0.027398000000000002,0.036073,-0.00032125,0.8347100000000001,0.39308000000000004
53,-0.86534,-1.1853,-0.51983,0.78695,-0.0039243,0.4687
54,-0.275,0.0098589,-0.030699,1.9005,-0.052126,-0.1756
55,-0.24119000000000002,-0.051874,-0.0024249000000000002,0.060301,-1.2631,-2.8787
56,0.069073,-0.00099297,-0.09689500000000001,-0.24973,-0.055876,-0.033405000000000004
58,-0.22583000000000003,2.3437,-0.7105100000000001,2.4538,-0.73148,-0.66005
59,-0.041977,0.9147799999999999,-0.50076,0.012115,-1.1187,-0.6894399999999999
60,-0.080551,0.5303,-0.65113,-0.15836,-1.0567,0.17463
70,1.5366,3.1034,-1.0624,1.3431,-1.9785,-1.8575
71,0.7517699999999999,0.0075777,-0.41591999999999996,0.44011000000000006,0.37142,0.28870999999999997
72,0.011757,1.7559,-1.0403,0.71043,-2.7597,-2.8504
81,0.49285,-0.53341,-1.1604,0.4551,-1.4817,0.15425
86,-0.71512,-0.62952,0.18282,-0.74546,-0.2456,1.1536
87,-0.20929,1.2342,-0.80706,0.691,-1.5672,-0.8736799999999999
88,-0.050439,0.57113,-0.0822,0.060788,0.034329000000000005,-0.20865
89,0.064375,-0.09563300000000001,0.094386,0.062348,0.35541999999999996,0.095078
90,0.05212000000000001,0.40005999999999997,0.41708999999999996,-0.33894,0.37559000000000003,-0.46741000000000005
91,0.28008,0.0017379000000000001,-0.031168,-0.20134000000000002,-0.23460999999999999,-0.4872
92,0.11899000000000001,0.64764,-0.11305,-0.36844,-0.043535000000000004,-0.070272
93,0.07617,-0.064203,0.099111,0.22851999999999997,0.69413,-0.01951
94,-0.19912,0.023022,0.072585,0.17207,0.57602,0.055533000000000006
95,-0.089942,-0.16408,-0.11528,0.09829199999999999,0.48972,0.21364
97,0.81099,0.079993,0.40496,-0.14776,-0.28844000000000003,1.0614
98,0.25034,0.11929000000000001,-0.16255,-0.022869999999999998,0.6151399999999999,-0.29420999999999997
100,0.042383,-0.3008,-0.19662000000000002,-0.10169,-0.11907999999999999,0.9776
101,0.0015155,0.092812,0.12430999999999999,0.14017000000000002,-0.1835,0.044297
102,-0.46734,-0.243,0.89481,-0.142,0.2826,-0.73547
103,0.49596999999999997,-0.6480899999999999,-0.34245,0.71886,-0.083122,0.21352
104,-0.12287999999999999,0.048859,0.053501,1.1623,-0.85595,-0.058375
105,0.06762,0.14954,-0.17825,-0.0078492,0.2155,0.056378
107,-0.048251999999999996,0.14262,-0.11459000000000001,0.9259799999999999,-0.022431,0.025016999999999998
108,-0.018113,-0.07113799999999999,-0.18567,0.51271,-0.16555,0.024074
109,0.060708000000000005,0.00068066,-0.23834,0.31756999999999996,-0.43966000000000005,1.0382
111,0.35228000000000004,0.63452,-0.039035,0.34928000000000003,-0.26943,-0.6669
112,0.27943,0.20521,-1.0543,0.3863,0.012324,0.5619
113,0.37237,-0.14207999999999998,1.25,-0.21176,-0.11222,1.1417
114,-0.30905,0.21064000000000002,-0.06700199999999999,-0.032902999999999995,-0.24811,-0.001103
115,-0.46618999999999994,0.29962,0.11068,0.34621,-0.7169399999999999,0.56806
116,-0.4406,0.58836,0.20305,0.036263,-0.28672,-0.46936000000000005
117,-0.019778999999999998,0.065212,-0.056995000000000004,0.07594,-0.12967,-0.14952000000000001
118,0.34549,0.32833,-1.2066,1.2488,-0.34219,-0.66889
119,-0.25841,-0.10390999999999999,0.11507,-0.38206999999999997,0.51184,0.0090376
120,1.8793,-0.30077,0.8785,-0.36125999999999997,-2.1586,0.8291299999999999
123,-0.08264500000000001,-0.22904000000000002,0.56899,0.064472,1.5868,0.49094
124,1.4512,0.14276,-0.12684,-0.21816,-0.16552,-0.038164
125,0.88786,0.00071736,-0.098885,-0.017409,-0.22141999999999998,0.6459999999999999
126,0.78572,-0.057635000000000006,-0.46375,0.15319000000000002,0.018442,-0.12114000000000001
127,0.19103,-0.018213,0.11107,-0.11610999999999999,0.041046,-0.018039
128,0.36333000000000004,1.4424,0.17453,0.0031701,-0.53847,-1.3229
130,0.075846,0.20774,-0.028276,0.040007999999999995,0.026318,-0.2001
131,0.073901,0.17847000000000002,0.034395,-0.17197,-0.52527,-0.1181
132,0.26534,0.0072018,0.21714,-0.33616999999999997,0.62855,-0.6329600000000001
133,-1.2570000000000001,-0.94335,1.732,0.8247,-0.40358,1.7513
134,-0.23429,-0.050977,-0.025428,0.09907300000000001,0.026483999999999997,-0.14804
135,-0.1417,0.09900199999999999,0.10422999999999999,0.34415999999999997,0.3568,0.18173
136,0.38843,0.077712,1.0144,-0.40054,-0.30069,-0.22323
140,-0.013015,0.26935,0.14265,-0.29835,0.25263,-0.16988
141,-0.20969000000000002,-0.07814,-0.67009,-0.33199,0.4578,-0.46901000000000004
142,-0.3327,0.027655000000000002,-0.92295,0.20206,0.5459,0.89433
143,-0.14012,0.23726999999999998,0.29170999999999997,-0.036650999999999996,0.073725,-0.094955
146,0.0033496000000000003,-0.08730299999999999,-0.24983000000000002,-0.14949,0.32479,0.045110000000000004
147,0.0088816,0.11284000000000001,0.22045,0.05194,0.092443,-0.052336
148,-0.088394,-0.29061,-0.10032999999999999,0.17157,-0.011954000000000001,-0.62502
150,0.039560000000000005,-0.20984,-0.099643,-0.7955300000000001,0.4043,0.32499
151,-0.13823,0.024704,0.021279,0.0093357,0.035802999999999995,-0.033224000000000004
152,-0.3581,-0.083194,-0.31155,0.23,0.06803300000000001,-0.089825
153,-0.24846,-0.21538000000000002,-0.13355,0.37556999999999996,2.6988,-0.26124
154,-0.57785,-0.56757,0.76651,0.21509,0.8410200000000001,0.018391
155,0.091329,0.38758000000000004,-0.22780999999999998,-0.017412,-0.33171,-0.21048000000000003
156,0.050197000000000006,-0.022646,-0.49128,-0.28699,0.16985999999999998,0.0062093
157,0.38665,-0.08494700000000001,-0.039403,0.045508,-0.55713,-0.43225
158,-0.2822,0.12984,0.30228,-0.14919000000000002,0.41823,-0.37304
159,-0.049726,-0.078171,-0.047830000000000004,-0.40399999999999997,0.044141,-0.48231
160,-0.14135,-0.029312,-0.28876999999999997,0.051866999999999996,0.057388999999999996,0.30224
161,0.11735999999999999,-0.15437,-0.5013,0.85506,0.067343,0.15024
162,-0.7079,-0.33552,-1.0594,0.38571,0.54347,-0.1516
163,0.26702,-0.20785,-0.13862,-0.63302,-0.0025607,1.6432
164,-0.06742000000000001,-0.18058,-0.46566,-0.63666,0.023536,0.41989
165,0.29020999999999997,-0.31417,-0.7276199999999999,0.91591,0.90275,-0.15624000000000002
166,0.39663000000000004,0.33475,-0.34115,0.9138200000000001,-1.3984,-0.7205699999999999
167,0.2721,0.2259,-0.15091,-0.16647,-0.082384,-0.5596899999999999
172,-0.12105,0.06598899999999999,-0.027944,0.065953,-0.37485999999999997,0.056098
173,0.047914,-0.017534,-0.063921,-0.22411,-0.18916,-0.4294
174,0.026885000000000003,0.049851,-0.029573000000000002,-0.023016,0.10860999999999998,0.17933
175,0.07695199999999999,0.00094589,0.26976,-0.39559,-0.29536,-0.3562
176,-0.011549,-0.0154,0.10637,-0.40149,-0.016181,-0.030858999999999998
177,0.10708,-0.080951,0.14735,-0.043251,0.09061799999999999,0.22664
178,0.71417,0.28383,1.5056,0.10795,-1.8857,-1.7196
181,-0.022278,0.17620999999999998,0.26363000000000003,0.21456999999999998,0.12791,-0.06505599999999999
182,0.08164099999999999,0.48689,0.8890299999999999,-0.2041,0.44423999999999997,3.2310000000000003
183,-0.13614,-0.11932999999999999,-0.024977000000000003,-0.0029195000000000002,0.10157999999999999,7.2371
185,0.007804000000000001,0.7976800000000001,-1.0604,-1.2670000000000001,-0.22645,-0.9058299999999999
186,-0.35769,0.2199,0.031211000000000003,-0.0072125,-0.081439,0.034363
187,0.0039037,0.059863,0.095377,-0.39553,0.0454,0.013143
189,0.028193,-0.058341,0.06604299999999999,-0.12409,-0.08127100000000001,-0.065837
190,0.056517,0.0035078,-0.13086,-0.13130999999999998,0.059566999999999995,0.053146000000000006
191,0.56619,0.16053,0.26583,0.066745,1.3979,1.0401
196,-0.30144,-0.032893,1.9003,0.11632,-0.048999,-0.6518
197,0.15735,0.023576,-0.036597000000000005,-0.29349000000000003,0.033644,0.0085078
199,-0.14301,0.42133999999999994,0.35185,-0.5727,0.10375999999999999,-0.41548999999999997
202,0.27883,-0.5401699999999999,-0.54701,0.3399,1.4166,-1.4395
203,-0.086702,-0.075851,-0.3345,1.1388,-0.17557,-0.00050137
204,-0.49633999999999995,-0.3704,0.32286,-0.13441,0.61965,0.75371
205,-0.033826999999999996,-0.8284299999999999,-0.26688,-0.33213000000000004,-0.9129,0.9687
207,-0.07389,0.014934999999999999,-1.9956,0.83286,0.33666,0.071464
208,0.10848,-0.098183,-0.44633,0.43486,0.0095835,-0.032054
210,-0.38231,-0.054216999999999994,-0.16951,-0.07865499999999999,0.02496,-0.062389
211,-0.60156,-0.02316,-0.73605,0.73031,0.11692999999999999,0.29825999999999997
212,-0.40925,-0.092549,0.035323,0.0011544,0.5703,-0.38795
213,-0.22915,-0.27093,0.040299,0.049698,-0.20409000000000002,0.00013308
214,-0.7915800000000001,-1.1277,0.44901,0.35205,0.9412299999999999,-0.10317
215,-0.11458,-0.045333,-0.3927,0.20165999999999998,0.27358000000000005,-0.14957
216,1.6591,0.74441,0.5488,-2.3907,-0.024863,-1.8955
217,0.64625,0.8738299999999999,-0.326,0.64965,-2.5983,0.51243
218,0.094748,0.20749,0.32750999999999997,0.30876,0.10455999999999999,-0.19794
219,-0.2219,0.5450699999999999,-0.76295,1.2181,0.43153,0.031318
220,-0.35281999999999997,-0.70857,-1.8096,0.074541,1.4412,-1.6292
221,0.018819,-0.15709,-0.102,-0.17214000000000002,-0.38077,-0.050953
222,-0.42235,-0.64933,0.029597000000000002,0.40857,0.9383799999999999,-0.53951
223,0.40237,-0.46521,-0.36334,-0.080081,-0.0057072,-0.031492
224,0.82191,-0.034336,1.5127,-0.451,-1.2385,-1.3329
225,0.033645999999999995,0.04156,-0.051983,-0.0019791,-0.0078425,-0.40949
226,-0.15897,0.70705,-0.8260700000000001,0.88466,-0.054796000000000004,1.8974
229,-0.34955,-0.23651999999999998,0.22593000000000002,-0.11312,-0.17393,-0.31635
230,0.068335,0.0057333,0.0037600999999999997,0.14181,-0.22178,0.11571
231,1.1236,0.8519399999999999,0.0020653000000000004,-0.36132,0.49893000000000004,-0.58934
238,0.082098,0.12603,-0.027417,-0.17567,0.17568,-0.082845
239,-0.14726,-0.05327899999999999,0.096469,0.006457300000000001,0.58524,-0.17762
240,-0.047839,0.024163,1.8298,1.0934,0.20289000000000001,-0.18709
241,0.0092313,0.37067,0.37628,-0.69472,0.062020000000000006,0.78615
242,-0.30253,-0.15732000000000002,-0.34958,0.24508000000000002,0.31822,-0.13197
244,-0.9357200000000001,0.19147999999999998,2.5704,0.2465,0.26066999999999996,-0.32818
245,-0.05608,0.015385,0.081263,-0.05349400000000001,0.26163000000000003,-0.30858
246,-0.085867,-0.06786299999999999,-0.018241999999999998,-0.017987,0.12805,0.25451999999999997
247,-1.3664,0.91971,-0.043748,2.6526,-1.2664,-1.4553
248,-0.18404,-0.013673,0.07910199999999999,-0.16983,0.019492,-0.11392000000000001
249,-0.16932,-0.047111,-0.48415,0.0583,0.12935,0.5403
250,-0.088897,-0.09639500000000001,0.013978,-0.17739000000000002,-0.22054,-0.11495999999999999
251,7.35e-05,0.046333,0.16702999999999998,-0.032801,0.0062529,0.21391
257,-0.096458,-0.20082,0.25115,0.030697000000000002,-0.064456,-0.036973
258,-0.014359,-0.047492,-0.49285,-0.22858,-0.033849000000000004,0.036381000000000004
259,0.19465,0.013999000000000001,-0.0794,-0.12502,0.16796,0.19875
262,-2.3398,0.023357,0.5353100000000001,-0.9703799999999999,2.2955,-2.5932
265,0.024631999999999998,0.10893,0.065098,0.00047264,0.12825,-0.071515
266,-0.062329999999999997,-0.0060539999999999995,0.25012,-0.075236,0.037269,-0.33921
267,0.33144,-0.039731,-0.068138,0.55796,-0.007200399999999999,-0.63817
268,-0.31151,-0.046519,0.38958000000000004,0.63312,0.017238,0.090242
269,-0.15106,0.013656999999999999,-0.019642,-0.41796000000000005,0.34976999999999997,0.036973
270,-0.078217,-0.24386,0.40308,-0.13166,0.37305,-0.049543000000000004
271,0.057604999999999996,0.10409000000000002,-0.0023478,0.75038,-0.42982,0.36935999999999997
272,-0.27052,0.059498,-0.066289,-0.23393000000000003,0.19339,-0.25590999999999997
273,0.04711,-0.16987,-0.096953,-0.020278,0.13892000000000002,-0.19212
274,-0.08887,0.18866,-0.7224,1.1366,-0.073956,-0.15622
275,0.026846,0.18162999999999999,0.64385,0.13621,0.46278,-0.6659999999999999
276,0.49968999999999997,0.47548999999999997,0.37917,-0.034525,-0.47503999999999996,-0.51905
279,0.92004,-0.1342,-0.23785,0.21928000000000003,-0.15869,0.044412
280,-0.030607,0.25176,1.4645,0.13792000000000001,-0.008706,0.22741999999999998
283,-0.1342,0.11101,0.12729000000000001,0.45116999999999996,0.5706899999999999,0.74271
284,1.4517,1.2615,0.88408,-0.13248,-0.91869,-1.6827
285,0.5385800000000001,0.3372,-0.29145,0.066538,0.07800900000000001,0.8495799999999999
286,0.21111999999999997,0.40745,-0.0049472000000000006,0.025123,0.066947,-0.28991999999999996
287,0.1547,0.14508,0.53909,0.0012615,-0.6237199999999999,0.34839000000000003
288,1.2028,-0.13284,0.016222999999999998,-0.28302,1.561,-0.9444600000000001
290,-0.9202600000000001,0.08705,-0.49946999999999997,3.8222,-0.96445,-0.8046300000000001
291,-0.89451,1.1627,-0.36117,0.62216,0.014377000000000001,0.054817
292,0.093662,-0.067096,0.35126999999999997,-0.035516000000000006,2.1732,1.093
293,0.9549,-0.15302000000000002,-0.11690999999999999,0.88918,1.9369,0.5193
301,-0.27726999999999996,0.49583999999999995,1.5419,-0.74235,-1.0013,-1.199
302,-0.14284000000000002,0.37925,0.73221,-0.21600999999999998,-1.9175,0.78414
303,0.16064,0.30525,-0.00115,-0.34355,-0.7214,1.0763
305,-0.027357999999999997,0.31842,0.38233,-0.10091,0.07858899999999999,0.069892
306,-0.99611,-0.061867,0.31656999999999996,-0.16823,2.1566,-2.8662
307,0.75233,0.38392,1.0235,-0.14099,-0.3108,-1.1574
308,-0.038938,-0.07786599999999999,-0.15739,-0.40929,1.4785,-0.12819
309,0.8112199999999999,0.9798100000000001,-0.8146399999999999,1.2318,-1.4871,1.4298
310,-0.5754100000000001,-0.22401,0.73934,-0.6284,0.8901100000000001,-1.7063
311,0.25886,-0.1489,-0.72982,0.7944100000000001,0.43851999999999997,-0.95331
312,-0.012206999999999999,0.023072,-0.051048,0.059447,-0.23198000000000002,-0.3921
313,-0.21545,-0.18308,-0.039599,-0.029122000000000002,0.14369,0.14853
314,-0.17787999999999998,-0.13742000000000001,-0.10284000000000001,0.13174,-0.19702999999999998,1.0039
316,-0.30564,0.78351,0.17574,-0.79924,-0.9880200000000001,-0.67308
317,-0.020069999999999998,0.25440999999999997,-0.013179,-0.24450999999999998,-0.0050533999999999996,-0.06040499999999999
318,0.060665,-0.032125,0.39629000000000003,0.49348000000000003,0.23551,-0.088403
319,-0.24852,-0.043498,-0.21422,0.37239,0.6494,-0.076724
320,-0.097962,0.055504,-0.64373,-0.37717,-0.074266,-0.28342
321,0.038015,-0.14734,-0.10645999999999999,-0.17277,-0.052209000000000005,-0.021093999999999998
322,0.011463,0.1688,-0.29370999999999997,0.61554,-0.021512,0.42344
323,0.13152,-0.24414,-0.081854,-0.16337000000000002,-0.12465999999999999,0.044875
324,-0.09413300000000001,-0.31524,-0.29284,-0.33691,-0.23304,0.082428
325,-0.037458,0.1004,0.22113000000000002,-0.19258,-0.32832,0.041759
326,-0.005469399999999999,-0.042861,0.01555,0.013503999999999999,0.27908,-0.21098000000000003
327,-0.13105999999999998,0.043712,-0.046333,0.8817,0.48851000000000006,0.095699
328,0.6254,0.063175,-0.47358999999999996,-0.048527999999999995,1.5936,1.1156
329,0.021297999999999997,-0.00089247,1.0359,-0.5866399999999999,0.19453,0.26406
330,-0.34142,0.26106999999999997,0.4983,-0.41296000000000005,-0.9988299999999999,0.8911100000000001
331,-0.52015,-1.1433,-0.0022603000000000002,-0.0012752,1.4469,0.8220000000000001
332,-0.044513,-0.021574,0.24916,0.24549,-0.23023000000000002,0.2977
333,-0.13967000000000002,-0.004470399999999999,-0.40052,-0.24538000000000001,0.08467100000000001,0.14440999999999998
334,-0.17962999999999998,0.27426,-1.0457,-0.080218,0.30106,-0.15723
335,-0.028887,-0.08570900000000001,0.050426,0.01342,0.035302999999999994,0.040813
336,-0.032983,0.047768,0.2291,-0.021401,0.023750999999999998,-0.061074
337,-0.05585,-0.14379,0.29785,-0.28456,0.2189,-0.15492
338,0.06863,0.40842,0.19065,0.08091799999999999,-0.27109,-0.088275
339,-0.33538,0.3327,-0.035179,-0.28386999999999996,-0.6016699999999999,-0.1023
341,-0.38166,-0.5474899999999999,0.09322899999999999,-0.43559,-0.097724,0.8544700000000001
343,-0.070796,-0.043621,-0.0011275,-0.1895,0.14995,-0.64944
344,-0.19709000000000002,-0.11288,-0.11971,-0.2092,0.0062101000000000005,0.19630999999999998
345,-0.16498,-0.15174,0.098717,0.044802999999999996,-0.13705,0.05701900000000001
346,-0.029424000000000002,-0.008789700000000001,-0.013922,0.1554,0.33402,-0.3784
347,1.3711,-0.70838,-0.001356,-1.5787,4.5908,-0.8044399999999999
348,1.3417,-0.66519,-1.3628,-1.0419,0.68738,1.4643
350,0.038337,0.074781,0.5022,-0.057852,-0.14501,-0.064975
351,0.49238999999999994,0.6987300000000001,0.7642800000000001,0.79359,0.2073,-0.65976
353,-0.13927,-0.28742,0.13201,0.71497,1.033,0.19748
354,-0.44927,-0.62576,-0.44825,-0.0016964000000000003,-0.066949,-3.1661
355,-0.032507,0.008135300000000002,0.8485299999999999,-1.6858,0.76031,0.11162000000000001
356,0.053121,0.1085,-0.068176,-0.20045,0.020334,-0.096479
357,0.064685,0.028591000000000002,-0.29788000000000003,0.8214,0.22280999999999998,-0.6056
358,-1.0351,-0.57787,1.357,0.78475,0.017476,1.5437
359,-0.11752,0.044541000000000004,-0.05807999999999999,-0.19362000000000001,0.0086136,-0.12921
360,-0.7769199999999999,0.8948,2.3331,0.38218,-2.0046,-1.5191
361,0.20347,0.037721,0.39908000000000005,0.09181399999999999,-0.72109,-0.008121699999999999
362,0.010248,0.011381,-0.027607,-0.03885,0.32259,-0.8408100000000001
363,-0.047317000000000005,0.19134,-0.15070999999999998,-0.26805999999999996,0.41452,0.0092525
364,0.0019535999999999998,-0.026336000000000002,-0.25735,-0.092443,-0.28154,-0.33076
366,-0.14756,0.3214,-0.6493399999999999,-0.53678,-0.29001,-0.46213999999999994
367,-0.16112,-1.1042,-0.013353,0.54242,-0.48639,3.4332
368,0.16065,-0.18994,-0.11084000000000001,-0.090045,0.093684,-0.15436
369,0.045403,-0.21671999999999997,-0.60675,1.254,-0.26985,0.5734100000000001
372,-0.29341,-0.64574,-0.8729399999999999,-0.029368000000000002,0.19630999999999998,0.41915
373,0.00080988,0.2782,0.0047963,-0.49515,-0.12600999999999998,-0.25287
374,-0.22230999999999998,0.63534,3.3987,0.059940999999999994,-0.052073,-0.52898
375,-0.47835,-0.71787,-0.62108,0.75546,0.6694100000000001,-0.043305
377,-0.076451,-0.040070999999999996,-1.9941,-0.27764,0.38111,-0.15447
378,-0.14756,0.30106,0.036328,-0.6086600000000001,0.11287,-0.21079
379,-0.012809000000000001,-0.0058443,0.43066000000000004,0.14916,-0.16367,0.0047228
381,-0.0059827,-0.19817,0.14792,0.78452,0.24736999999999998,0.6733600000000001
382,-1.0138,0.38388,0.52912,-0.36582,1.4909,-1.1278
383,0.078498,-0.062698,-0.015187,-0.264,-0.016854,0.93468
384,-0.53541,0.01086,0.37592,0.52975,-0.99779,0.77963
387,0.2731,0.43746,-0.070378,-0.47757,-0.052949,0.37843000000000004
388,0.69931,1.9645,-1.5681,0.30937,-0.21882,-0.9597700000000001
389,0.45026000000000005,0.10612,0.57436,1.0816,-0.014152000000000001,0.43788
390,2.1378,1.8148,0.43475,-0.40284000000000003,-2.0608,-2.4792
391,0.22255999999999998,0.20414000000000002,-0.80584,0.00061036,-0.46678000000000003,0.31493000000000004
392,0.29038,0.1656,-0.9159999999999999,0.83436,-0.26698,0.60439
393,-0.042911000000000005,0.14264000000000002,0.1133,0.12078,-0.091403,0.25411999999999996
394,-0.02165,0.25483,0.52689,-0.74439,-0.08536200000000001,-0.033173
395,-0.50562,-0.66891,1.0067,0.091364,1.1271,-2.261
396,-0.32345,-0.40031,-1.8764,-0.16203,-0.039156,0.48068999999999995
397,0.99446,-0.29253,-0.0025451000000000002,-1.8593,2.8826,1.4349
398,-0.12,0.00093526,0.22763000000000003,-0.024697999999999998,-0.012759,-0.18748
399,0.038941,-0.067291,0.070203,-0.60185,-0.00040139999999999994,0.31361
400,0.41956000000000004,0.50905,0.28752,-0.10457999999999999,-0.40060999999999997,-0.94839
401,-0.13252,0.6388699999999999,0.066182,0.19125,0.091454,-0.062626
402,0.019561000000000002,0.48125,-0.085846,0.8677299999999999,0.17628,-0.015236000000000001
403,0.13343,-0.2096,1.1977,-0.09789199999999999,-0.22398,-0.082763
405,0.78172,0.15864,-0.65557,-0.23749,0.46779,0.27669
406,-0.23188000000000003,-0.21299,-0.10919000000000001,-0.082851,-0.11707999999999999,0.11514
407,0.077349,0.042631,0.038079,-0.00072201,0.5612699999999999,-0.11294000000000001
408,-0.49362,0.17384000000000002,-0.3069,0.5593100000000001,-0.29419,0.06091799999999999
409,-0.069607,-0.35906,-0.22123,-0.66247,0.076731,0.0065225
410,0.11295,0.0016275999999999999,-1.1085,-0.26045,0.77086,0.52737
411,0.54625,0.10465999999999999,-0.496,-0.14789000000000002,-0.057960000000000005,0.13584000000000002
412,-0.087619,0.069137,-0.37846,-0.7017,-0.70725,0.58036
414,0.35524,-0.27576999999999996,-0.6461899999999999,1.421,0.9349799999999999,-0.73863
415,0.21983000000000003,0.26264,0.0024411,-0.1449,0.1894,-0.43808
416,0.08670900000000001,0.09618600000000001,-0.019782,-0.24478000000000003,0.040413,0.093939
417,0.011275,0.00023471,-0.23483,-0.14522000000000002,-0.12208,-0.3373
419,0.39734,-0.00052669,0.06805399999999999,-0.10071000000000001,-0.11875999999999999,-0.017141999999999998
420,-0.066006,0.054046000000000004,-0.25273,-0.59567,-0.25677,0.0063065
421,0.029248000000000003,-0.11867,-0.1307,-0.037007,0.2166,-0.7007
427,0.35169,-0.19039,-0.0029162,-0.50871,-1.2119,-1.6073
429,-0.12283,-0.10933,-0.14626,-0.08041799999999999,0.28551,0.04729
430,-0.03141,0.037971,0.021037,0.17459000000000002,0.1772,-0.5576300000000001
432,-0.5180100000000001,-0.31298000000000004,0.24218,0.013123,0.28807,0.22525
433,-0.16437000000000002,0.051458000000000004,0.023056,0.18968,0.12301,-0.31832
434,0.004153199999999999,-0.12894,-0.019094,-0.028922000000000003,-0.035873,0.0030507
435,-0.27003,-0.29019,0.056321,0.69716,0.031764,0.63352
438,-0.0020689,0.09758700000000001,0.17042000000000002,0.27671,-0.20576999999999998,-0.2589
439,-0.20348,-0.044833,-0.10115,0.23545,0.49667,0.83257
440,-0.077059,-0.024656,-0.099054,0.43037,0.568,1.6661
443,0.079738,0.55372,0.49656000000000006,0.037264,-0.3054,-0.62941
444,0.21427,1.3423,0.50764,-0.34384000000000003,-0.9990399999999999,-0.35708
445,-0.317,0.071602,3.7093,0.12824000000000002,0.49083999999999994,0.29875999999999997
460,0.19521,-0.06798799999999999,-0.11168,-0.16806,0.056958,-0.14267
462,0.079766,0.12538,0.28953,0.0034796999999999996,-0.023873,-0.068259
463,0.45351,0.11947,-1.2601,0.36445,-0.095194,0.71029
466,-0.13588,0.053831,0.94911,-0.76483,0.019150999999999998,-0.31987
467,0.70535,2.5411,1.3025,0.57292,-1.3128,-2.7568
468,-0.44843,-0.8211200000000001,-0.33641,0.06372699999999999,0.62612,0.09117
471,0.002483,0.50756,-0.4625,-0.1372,0.43563,0.7369600000000001
472,0.09879199999999999,-0.24838000000000002,-0.48465,-0.14715,-0.096844,-0.08416
473,0.16191,0.0041368,-1.3652,0.87023,0.37824,1.1192
474,-0.13957999999999998,-0.020166999999999997,0.011976,0.0014068,-0.37826,-0.30925
475,-0.64042,-0.01616,0.16944,0.69443,0.92429,1.18
